0.1612503E+10  1.238561     0.9902325      1.273749     -2.454242      4.054695     0.8526835      4.054695      1.294937     0.9902325     0.7402806     0.9763932    
0.1737800E+10  1.159501     0.9248751      1.190576     -2.452477      4.027145     0.8043382      4.027145      1.212113     0.9248751     0.6936492     0.9109426    
0.1872833E+10  1.086094     0.8643149      1.113444     -2.450380      3.999690     0.7589470      3.999690      1.135217     0.8643149     0.6503219     0.8503678    
0.2018368E+10  1.017431     0.8077964      1.041396     -2.448246      3.972311     0.7159914      3.972311      1.063299     0.8077964     0.6097628     0.7939085    
0.2175202E+10 0.9537556     0.7554850     0.9746586     -2.445719      3.945008     0.6757433      3.945008     0.9966089     0.7554850     0.5721241     0.7417108    
0.2344228E+10 0.8944570     0.7068695     0.9125857     -2.442941      3.917763     0.6378693      3.917763     0.9345089     0.7068695     0.5370478     0.6932581    
0.2526388E+10 0.8392136     0.6616710     0.8548294     -2.439925      3.890564     0.6022267      3.890564     0.8766609     0.6616710     0.5043471     0.6482627    
0.2722698E+10 0.7876879     0.6196008     0.8010276     -2.436659      3.863405     0.5686512      3.863405     0.8227106     0.6196008     0.4738252     0.6064302    
0.2934268E+10 0.7394689     0.5803155     0.7507460     -2.433297      3.836275     0.5369155      3.836275     0.7722276     0.5803155     0.4452401     0.5674131    
0.3162278E+10 0.6943097     0.5436030     0.7037188     -2.429829      3.809172     0.5069023      3.809172     0.7249528     0.5436030     0.4184481     0.5309947    
0.3407998E+10 0.6519292     0.5092273     0.6596481     -2.426324      3.782098     0.4784619      3.782098     0.6805916     0.5092273     0.3932842     0.4969353    
0.3672819E+10 0.6120446     0.4769527     0.6182358     -2.422891      3.755051     0.4514372      3.755051     0.6388481     0.4769527     0.3695819     0.4649972    
0.3958219E+10 0.5744688     0.4466197     0.5792814     -2.419577      3.728042     0.4257347      3.728042     0.5995255     0.4466197     0.3472314     0.4350180    
0.4265787E+10 0.5390972     0.4181354     0.5426701     -2.416370      3.701077     0.4013187      3.701077     0.5625144     0.4181354     0.3261734     0.4069003    
0.4597274E+10 0.5057123     0.3913189     0.5081726     -2.413366      3.674162     0.3780653      3.674162     0.5275867     0.3913189     0.3062790     0.3804623    
0.4954499E+10 0.4742404     0.3661028     0.4757067     -2.410541      3.647313     0.3559541      3.647313     0.4946650     0.3661028     0.2875068     0.3556329    
0.5339492E+10 0.4446113     0.3424226     0.4451926     -2.407859      3.620536     0.3349656      3.620536     0.4636752     0.3424226     0.2698168     0.3323439    
0.5754402E+10 0.4167504     0.3202107     0.4165473     -2.405296      3.593837     0.3150738      3.593837     0.4345388     0.3202107     0.2531669     0.3105248    
0.6201540E+10 0.3906004     0.2994132     0.3897051     -2.402757      3.567223     0.2962639      3.567223     0.4071954     0.2994132     0.2375249     0.2901188    
0.6683436E+10 0.3661115     0.2799825     0.3646078     -2.400182      3.540693     0.2785248      3.540693     0.3815923     0.2799825     0.2228634     0.2710749    
0.7202779E+10 0.3432027     0.2618475     0.3411669     -2.397524      3.514246     0.2618194      3.514246     0.3576445     0.2618475     0.2091358     0.2533200    
0.7762460E+10 0.3217865     0.2449325     0.3192872     -2.394734      3.487879     0.2461029      3.487879     0.3352597     0.2449325     0.1962914     0.2367771    
0.8365649E+10 0.3017956     0.2291781     0.2988944     -2.391754      3.461584     0.2313442      3.461584     0.3143674     0.2291781     0.1842917     0.2213848    
